% Model,dns_full_-_inletOutlet_dispersivity_0-029_update_out.mph
1347000,2.628614787009166E-6
1348000,2.610132254836624E-6
1349000,2.5917792797054978E-6
1350000,2.5735548845518395E-6
1351000,2.55545809679552E-6
1352000,2.5374879482520344E-6
1353000,2.51964347504458E-6
1354000,2.5019237175158554E-6
1355000,2.484327720140001E-6
1356000,2.4668545314345397E-6
1357000,2.4495032038723273E-6
1358000,2.432272793793394E-6
1359000,2.4151623613169084E-6
1360000,2.3981709702531245E-6
1361000,2.3812976880152077E-6
1362000,2.364541585531273E-6
1363000,2.3479017371561885E-6
1364000,2.331377220583612E-6
1365000,2.314967116757785E-6
1366000,2.298674323902217E-6
1367000,2.2825173423011268E-6
1368000,2.266474239984622E-6
1369000,2.2505442011025897E-6
1370000,2.2347264146740225E-6
1371000,2.219020074519468E-6
1372000,2.2034243791934585E-6
1373000,2.1879385319168873E-6
1374000,2.172561740509499E-6
1375000,2.157293217322299E-6
1376000,2.142132179169918E-6
1377000,2.127077847263146E-6
1378000,2.1121294471412667E-6
1379000,2.0972862086045517E-6
1380000,2.082547365646633E-6
1381000,2.067912156386966E-6
1382000,2.0533798230032444E-6
1383000,2.038949611663824E-6
1384000,2.024620772460158E-6
1385000,2.0103925593392E-6
1386000,1.9962642300358794E-6
1387000,1.9822350460054876E-6
1388000,1.9683042723560983E-6
1389000,1.954471177781047E-6
1390000,1.9407350344912835E-6
1391000,1.9270951181478695E-6
1392000,1.9135507077943655E-6
1393000,1.9001010857892457E-6
1394000,1.8867455377383777E-6
1395000,1.873483352427413E-6
1396000,1.8603138217541887E-6
1397000,1.8472362406612115E-6
1398000,1.8342499070680515E-6
1399000,1.8213541218037838E-6
1400000,1.8085481885393855E-6
1401000,1.7958314137201935E-6
1402000,1.783203106498323E-6
1403000,1.7706625786650945E-6
1404000,1.758209144583454E-6
1405000,1.7458421211204115E-6
1406000,1.733560827579472E-6
1407000,1.721364585632997E-6
1408000,1.709252719254763E-6
1409000,1.6972245546522617E-6
1410000,1.685279420199196E-6
1411000,1.673416646367877E-6
1412000,1.6616355656616615E-6
1413000,1.649935512547392E-6
1414000,1.638315823387801E-6
1415000,1.6267758363739518E-6
1416000,1.6153148914576472E-6
1417000,1.6039323302838943E-6
1418000,1.5926398272841117E-6
1419000,1.5814417696204906E-6
1420000,1.5703224841237361E-6
1421000,1.559281412678131E-6
1422000,1.548318000564718E-6
1423000,1.5374316964129843E-6
1424000,1.526621952152596E-6
1425000,1.5158882229650933E-6
1426000,1.5052299672356257E-6
1427000,1.4946466465046233E-6
1428000,1.4841377254195503E-6
1429000,1.4737026716866013E-6
1430000,1.4633409560224082E-6
1431000,1.4530520521057493E-6
1432000,1.442835436529278E-6
1433000,1.4326905887512242E-6
1434000,1.422616991047105E-6
1435000,1.41261412846142E-6
1436000,1.402681488759413E-6
1437000,1.3928185623787298E-6
1438000,1.383024842381156E-6
1439000,1.3732998244043342E-6
1440000,1.3636430066134512E-6
1441000,1.354053889652983E-6
1442000,1.3445319765983756E-6
1443000,1.3350767729077732E-6
1444000,1.3256877863737419E-6
1445000,1.3163645270749336E-6
1446000,1.3071065073278762E-6
1447000,1.297913241638595E-6
1448000,1.2887842466544078E-6
1449000,1.279719041115568E-6
1450000,1.270717145807034E-6
1451000,1.2617780835101404E-6
1452000,1.2529013789543182E-6
1453000,1.24408655876883E-6
1454000,1.2353331514344476E-6
1455000,1.2266406872351947E-6
1456000,1.2180086982100307E-6
1457000,1.2094367181045916E-6
1458000,1.2009242823228733E-6
1459000,1.192470927878964E-6
1460000,1.184076193348748E-6
1461000,1.1757396188216162E-6
1462000,1.1674607458521836E-6
1463000,1.1592391174120004E-6
1464000,1.1510742778412503E-6
1465000,1.1429657728004851E-6
1466000,1.1349131492223204E-6
1467000,1.1269159552631574E-6
1468000,1.1189737402548722E-6
1469000,1.11108605465657E-6
1470000,1.1032655846136965E-6
1471000,1.0955048391700453E-6
1472000,1.0877987876692057E-6
1473000,1.0801470445457245E-6
1474000,1.072549226415292E-6
1475000,1.065004952038665E-6
1476000,1.0575138422856107E-6
1477000,1.0500755200987687E-6
1478000,1.042689610457624E-6
1479000,1.0353557403423917E-6
1480000,1.0280735386979228E-6
1481000,1.0208426363976454E-6
1482000,1.0136626662074693E-6
1483000,1.0065332627497033E-6
1484000,9.994540624669599E-7
1485000,9.924247035860864E-7
1486000,9.854448260820717E-7
1487000,9.785140716419639E-7
1488000,9.71632083628789E-7
1489000,9.647985070454546E-7
1490000,9.580129884986827E-7
1491000,9.51275176162914E-7
1492000,9.445847197442268E-7
1493000,9.37941270444254E-7
1494000,9.313444809240844E-7
1495000,9.247940052682072E-7
1496000,9.18289498948396E-7
1497000,9.118306187876574E-7
1498000,9.054170229241082E-7
1499000,8.990483707749227E-7
1500000,8.927243230002335E-7
1501000,8.864445414670517E-7
1502000,8.802086892131716E-7
1503000,8.740164304111108E-7
1504000,8.678674303319984E-7
1505000,8.617613553095134E-7
1506000,8.556978727037781E-7
1507000,8.496766508652918E-7
1508000,8.436973590988348E-7
1509000,8.377596676273925E-7
1510000,8.318632475560653E-7
1511000,8.26007770835996E-7
1512000,8.201929102282473E-7
1513000,8.144183392677835E-7
1514000,8.086837322273178E-7
1515000,8.029887640812722E-7
1516000,7.973331104696746E-7
1517000,7.917164476620775E-7
1518000,7.861384525214798E-7
1519000,7.805988024682322E-7
1520000,7.750971754439625E-7
1521000,7.696335713940849E-7
1522000,7.642218249908097E-7
1523000,7.588483299879676E-7
1524000,7.535128140738791E-7
1525000,7.482150063243623E-7
1526000,7.429546371765559E-7
1527000,7.377314384027777E-7
1528000,7.325451430843696E-7
1529000,7.2739548558551E-7
1530000,7.222822015270977E-7
1531000,7.172050277605672E-7
1532000,7.121637023417249E-7
1533000,7.071579645046301E-7
1534000,7.021875546353814E-7
1535000,6.972522142460037E-7
1536000,6.92351685948268E-7
1537000,6.874857134275432E-7
1538000,6.826540414166265E-7
1539000,6.778564156696024E-7
1540000,6.730925829356719E-7
1541000,6.683622909329931E-7
1542000,6.636652883225345E-7
1543000,6.590013246819075E-7
1544000,6.543701504792098E-7
1545000,6.497715170468789E-7
1546000,6.452051765555068E-7
1547000,6.406708819877162E-7
1548000,6.361683871119778E-7
1549000,6.316974464564593E-7
1550000,6.272578152828739E-7
1551000,6.228492495603079E-7
1552000,6.184715059390812E-7
1553000,6.141243417245778E-7
1554000,6.09807514851086E-7
1555000,6.055207838556426E-7
1556000,6.012639078518846E-7
1557000,5.970366465038747E-7
1558000,5.928387599999585E-7
1559000,5.886700090265937E-7
1560000,5.845301547422023E-7
1561000,5.804189587510086E-7
1562000,5.763361830768771E-7
1563000,5.722815901371621E-7
1564000,5.682549427165432E-7
1565000,5.642560039408749E-7
1566000,5.602845372510153E-7
1567000,5.563403063766881E-7
1568000,5.524230753103023E-7
1569000,5.485326082808132E-7
1570000,5.446686697275511E-7
1571000,5.408310242740717E-7
1572000,5.370194367019941E-7
1573000,5.332378086726928E-7
1574000,5.294914988687463E-7
1575000,5.257716461833235E-7
1576000,5.220780600281454E-7
1577000,5.184105508033984E-7
1578000,5.147689298806924E-7
1579000,5.111530095859781E-7
1580000,5.075626031824805E-7
1581000,5.039975248536429E-7
1582000,5.004575896860412E-7
1583000,4.969426136523427E-7
1584000,4.934524135942089E-7
1585000,4.899868072052579E-7
1586000,4.865456130139742E-7
1587000,4.831286503666569E-7
1588000,4.797357394103451E-7
1589000,4.763667010757536E-7
1590000,4.7302135706020147E-7
1591000,4.6969952981055787E-7
1592000,4.664010425061586E-7
1593000,4.6312571904174795E-7
1594000,4.5987338401041363E-7
1595000,4.5664386268651493E-7
1596000,4.53436981008614E-7
1597000,4.502525655624178E-7
1598000,4.4709044356370724E-7
1599000,4.439504428412597E-7
1600000,4.408323918198032E-7
1601000,4.377361195029266E-7
1602000,4.346614554560287E-7
1603000,4.3160822978924684E-7
1604000,4.285762731403866E-7
1605000,4.2556541665785773E-7
1606000,4.225754919836109E-7
1607000,4.196063312360613E-7
1608000,4.1665776699302847E-7
1609000,4.137296322746713E-7
1610000,4.1082176052641176E-7
1611000,4.0793398560187893E-7
1612000,4.0506614174583855E-7
1613000,4.0221806357711767E-7
1614000,3.9938958607154756E-7
1615000,3.9658054454489734E-7
1616000,3.9379077463579996E-7
1617000,3.91020112288689E-7
1618000,3.882683937367325E-7
1619000,3.8553545548476344E-7
1620000,3.8282113429221575E-7
1621000,3.801252671560561E-7
1622000,3.774476912937157E-7
1623000,3.747882441260258E-7
1624000,3.721467632601454E-7
1625000,3.6952872530682814E-7
1626000,3.6693260283361375E-7
1627000,3.643547410057669E-7
1628000,3.6179500912903464E-7
1629000,3.592532772837015E-7
1630000,3.5672941631388896E-7
1631000,3.54223297816832E-7
1632000,3.517347941321644E-7
1633000,3.492637783312106E-7
1634000,3.4681012420627E-7
1635000,3.4437370625989465E-7
1636000,3.419543996941877E-7
1637000,3.395520804000811E-7
1638000,3.371666249466251E-7
1639000,3.3479791057027303E-7
1640000,3.3244581516416213E-7
1641000,3.30110217267412E-7
1642000,3.277909960543969E-7
1643000,3.2548803132404176E-7
1644000,3.2320120348909806E-7
1645000,3.2093039356544526E-7
1646000,3.186754831613571E-7
1647000,3.1643635446680425E-7
1648000,3.1421289024272884E-7
1649000,3.1200497381033845E-7
1650000,3.098124890403854E-7
1651000,3.0763532034246043E-7
1652000,3.054733526542681E-7
1653000,3.033264714309214E-7
1654000,3.011945626342265E-7
1655000,2.9907751272196554E-7
1656000,2.969752086371817E-7
1657000,2.948875377974703E-7
1658000,2.928143880842615E-7
1659000,2.907556478321047E-7
1660000,2.88711205817957E-7
1661000,2.8668095125046963E-7
1662000,2.8466477375927076E-7
1663000,2.826625633842532E-7
1664000,2.8067421056486214E-7
1665000,2.7869960612937616E-7
1666000,2.7673864128420065E-7
1667000,2.74791207603145E-7
1668000,2.7285719701671367E-7
1669000,2.7093650180139384E-7
1670000,2.6902901456893423E-7
1671000,2.6713462825563866E-7
1672000,2.652532361116485E-7
1673000,2.633847316902274E-7
1674000,2.6152900883704917E-7
1675000,2.5968596167948483E-7
1676000,2.578554846158827E-7
1677000,2.560416915878512E-7
1678000,2.542411000564468E-7
1679000,2.524531575579852E-7
1680000,2.506777751049997E-7
1681000,2.4891486426465543E-7
1682000,2.471643371512008E-7
1683000,2.4542610641842544E-7
1684000,2.437000852521185E-7
1685000,2.4198618736253036E-7
1686000,2.4028432697682243E-7
1687000,2.3859441883153394E-7
1688000,2.3691637816503015E-7
1689000,2.3525012070997013E-7
1690000,2.3359556268575813E-7
1691000,2.3195262079100194E-7
1692000,2.303212121959708E-7
1693000,2.2870125453505703E-7
1694000,2.2709266589922872E-7
1695000,2.2549536482848975E-7
1696000,2.2390927030433864E-7
1697000,2.2233430174222365E-7
1698000,2.207703789840017E-7
1699000,2.192174222903992E-7
1700000,2.176753523334638E-7
1701000,2.1614409018902677E-7
1702000,2.1462355732916207E-7
1703000,2.1311367561463455E-7
1704000,2.1161436728737373E-7
1705000,2.1012555496291649E-7
1706000,2.0864716162287172E-7
1707000,2.0717911060737975E-7
1708000,2.057213256075653E-7
1709000,2.0427373065799848E-7
1710000,2.0283625012915242E-7
1711000,2.014088087198587E-7
1712000,1.9999133144976895E-7
1713000,1.9858374365181014E-7
1714000,1.9718597096464027E-7
1715000,1.9579793932511145E-7
1716000,1.9441957496072386E-7
1717000,1.9305080438208447E-7
1718000,1.9169155437536513E-7
1719000,1.9034175199475858E-7
1720000,1.8900132455494033E-7
1721000,1.8767019962352215E-7
1722000,1.863483050135115E-7
1723000,1.8503556877577065E-7
1724000,1.8373191919147168E-7
1725000,1.824372847645572E-7
1726000,1.8115159421419474E-7
1727000,1.7987477646723827E-7
1728000,1.7860721603943544E-7
1729000,1.7735045593827319E-7
1730000,1.7610255858021144E-7
1731000,1.7486346176196175E-7
1732000,1.7363310362670404E-7
1733000,1.7241142265821656E-7
1734000,1.7119835767500944E-7
1735000,1.6999384782444454E-7
1736000,1.6879783257687338E-7
1737000,1.6761025171975843E-7
1738000,1.6643104535181156E-7
1739000,1.652601538771128E-7
1740000,1.6409751799924695E-7
1741000,1.6294307871543018E-7
1742000,1.617967773106369E-7
1743000,1.6065855535173293E-7
1744000,1.5952835468160104E-7
1745000,1.5840611741327288E-7
1746000,1.5729178592405396E-7
1747000,1.5618530284965748E-7
1748000,1.5508661107833118E-7
1749000,1.5399565374498574E-7
1750000,1.5291237422532357E-7
1751000,1.5183671612997105E-7
1752000,1.5076862329860312E-7
1753000,1.4970803979407689E-7
1754000,1.4865490989655546E-7
1755000,1.4760917809764224E-7
1756000,1.4657078909450643E-7
1757000,1.455396877840146E-7
1758000,1.4451581925685705E-7
1759000,1.4349912879167706E-7
1760000,1.4248956184920466E-7
1761000,1.4148706406637927E-7
1762000,1.4049158125048284E-7
1763000,1.3950305937326752E-7
1764000,1.385214445650844E-7
1765000,1.3754668310901377E-7
1766000,1.3657872143499212E-7
1767000,1.3561750611394467E-7
1768000,1.3466298385190996E-7
1769000,1.3371510148417353E-7
1770000,1.3277380596939139E-7
1771000,1.3183904438372657E-7
1772000,1.3091076391497099E-7
1773000,1.2998891185667793E-7
1774000,1.2907343560229143E-7
1775000,1.2816428263927305E-7
1776000,1.2726140054323538E-7
1777000,1.2636473697206428E-7
1778000,1.254742396600545E-7
1779000,1.2458985641203517E-7
1780000,1.2371267167827345E-7
1781000,1.228428664524258E-7
1782000,1.219792173680264E-7
1783000,1.2112168037787007E-7
1784000,1.202702116476864E-7
1785000,1.194247675518905E-7
1786000,1.1858530466933207E-7
1787000,1.1775177977904811E-7
1788000,1.1692414985601493E-7
1789000,1.1610237206689545E-7
1790000,1.1528640376579358E-7
1791000,1.144762024900035E-7
1792000,1.1367172595576028E-7
1793000,1.1287293205399303E-7
1794000,1.1207977884607372E-7
1795000,1.112922245595679E-7
1796000,1.1051022758398719E-7
1797000,1.0973374646653926E-7
1798000,1.0896273990787928E-7
1799000,1.0819716675786045E-7
1800000,1.0743698601128434E-7
1801000,1.0668215680365386E-7
1802000,1.0593263840692193E-7
1803000,1.0518839022524328E-7
1804000,1.0444937179072632E-7
1805000,1.0371554275918252E-7
1806000,1.0298686290587856E-7
1807000,1.0226329212128623E-7
1808000,1.0154479040683406E-7
1809000,1.0083131787065889E-7
1810000,1.0012283472335499E-7
1811000,9.941930127372577E-8
1812000,9.872067792453701E-8
1813000,9.802692516826331E-8
1814000,9.733800358284302E-8
1815000,9.665387382742794E-8
1816000,9.597449663813244E-8
1817000,9.529983282378734E-8
1818000,9.462984326168836E-8
1819000,9.39644888933492E-8
1820000,9.330373072025048E-8
1821000,9.264752979959248E-8
1822000,9.199584724004439E-8
1823000,9.134864419749686E-8
1824000,9.070588187081136E-8
1825000,9.006752149757297E-8
1826000,8.94335243498387E-8
1827000,8.880385172989142E-8
1828000,8.817846496598912E-8
1829000,8.755732540811566E-8
1830000,8.694039442373222E-8
1831000,8.632763339352835E-8
1832000,8.572081214822616E-8
1833000,8.511878434668801E-8
1834000,8.452100703635078E-8
1835000,8.392744941447085E-8
1836000,8.333808083887769E-8
1837000,8.275287082531483E-8
1838000,8.217178904477679E-8
1839000,8.159480532084919E-8
1840000,8.102188962704534E-8
1841000,8.045301208414546E-8
1842000,7.988814295753777E-8
1843000,7.932725265455343E-8
1844000,7.877031172180646E-8
1845000,7.821729084253381E-8
1846000,7.766816083393185E-8
1847000,7.712289264449617E-8
1848000,7.65814573513599E-8
1849000,7.604382615763187E-8
1850000,7.550997038973623E-8
1851000,7.497986149474967E-8
1852000,7.445347103774103E-8
1853000,7.393077069910995E-8
1854000,7.341173227192454E-8
1855000,7.289632765926087E-8
1856000,7.238452887154123E-8
1857000,7.187630802387268E-8
1858000,7.137163733338564E-8
1859000,7.087048911657235E-8
1860000,7.037283578662629E-8
1861000,6.987864985077917E-8
1862000,6.938790390764134E-8
1863000,6.89005706445391E-8
1864000,6.841662283485369E-8
1865000,6.793603333536E-8
1866000,6.745877508356491E-8
1867000,6.698482109504645E-8
1868000,6.651414446079107E-8
1869000,6.604671834453496E-8
1870000,6.558251598009836E-8
1871000,6.512151066872833E-8
1872000,6.466367577643539E-8
1873000,6.420898473133175E-8
1874000,6.375741102097123E-8
1875000,6.330892818968619E-8
1876000,6.286350983592802E-8
1877000,6.24211296096046E-8
1878000,6.198176120941796E-8
1879000,6.154537838020553E-8
1880000,6.111195491027675E-8
1881000,6.068146462875073E-8
1882000,6.025388140289794E-8
1883000,5.982927282692374E-8
1884000,5.940895294613719E-8
1885000,5.899158473873749E-8
1886000,5.857714714300541E-8
1887000,5.816561922978569E-8
1888000,5.775698020084751E-8
1889000,5.735120938724293E-8
1890000,5.6948286247668635E-8
1891000,5.654819036682367E-8
1892000,5.615090145377085E-8
1893000,5.575639934029607E-8
1894000,5.53646639792678E-8
1895000,5.497567544299733E-8
1896000,5.4589413921598776E-8
1897000,5.4205859721348075E-8
1898000,5.3824993263044224E-8
1899000,5.344679508036723E-8
1900000,5.307124581824017E-8
1901000,5.2698326231186676E-8
1902000,5.232801718169272E-8
1903000,5.196029963856581E-8
1904000,5.159515467529372E-8
1905000,5.1232563468406344E-8
1906000,5.087250729583372E-8
1907000,5.051496753526721E-8
1908000,5.015992566251844E-8
1909000,4.9807363249879514E-8
1910000,4.945726196448259E-8
1911000,4.910960356666008E-8
1912000,4.8764369908304486E-8
1913000,4.842154293122742E-8
1914000,4.8081104665521204E-8
1915000,4.774303722791642E-8
1916000,4.740732282014333E-8
1917000,4.707394372729155E-8
1918000,4.6742882316169155E-8
1919000,4.6414121033663554E-8
1920000,4.608764240509998E-8
1921000,4.5763429032602945E-8
1922000,4.544146359345414E-8
1923000,4.512172883845452E-8
1924000,4.480420759028231E-8
1925000,4.448888274185376E-8
1926000,4.417573725468241E-8
1927000,4.386475415723943E-8
1928000,4.355591654331329E-8
1929000,4.324920757036941E-8
1930000,4.2944610457910385E-8
1931000,4.26421084858355E-8
1932000,4.234168499280016E-8
1933000,4.2043323374577195E-8
1934000,4.174700708241503E-8
1935000,4.1453015876954157E-8
1936000,4.116161976560824E-8
1937000,4.08722895289348E-8
1938000,4.058501162250568E-8
1939000,4.029977260992157E-8
1940000,4.001655916174543E-8
1941000,3.973535805443686E-8
1942000,3.945615616928663E-8
1943000,3.917894049135035E-8
1944000,3.8903698108383264E-8
1945000,3.8630416209774E-8
1946000,3.83590820854788E-8
1947000,3.808968312495626E-8
1948000,3.7822206816100984E-8
1949000,3.7556640744177705E-8
1950000,3.7292972590756094E-8
1951000,3.7031190132644576E-8
1952000,3.677128124082422E-8
1953000,3.6513233879383785E-8
1954000,3.625703610445329E-8
1955000,3.600267606313831E-8
1956000,3.575014199245439E-8
1957000,3.549942221826079E-8
1958000,3.525050515419556E-8
1959000,3.500337930060881E-8
1960000,3.47580332434976E-8
1961000,3.45144556534397E-8
1962000,3.427263528452778E-8
1963000,3.403256097330433E-8
1964000,3.379422163769483E-8
1965000,3.355760627594301E-8
1966000,3.3322703965543896E-8
1967000,3.308950386217921E-8
1968000,3.2857995198650565E-8
1969000,3.262816728381446E-8
1970000,3.240000950151613E-8
1971000,3.217351130952349E-8
1972000,3.1948662238461945E-8
1973000,3.1725451890748075E-8
1974000,3.150386993952421E-8
1975000,3.1283906127592385E-8
1976000,3.106555026634852E-8
1977000,3.0848792234717224E-8
1978000,3.063362197808482E-8
1979000,3.042002950723499E-8
1980000,3.020800489728177E-8
1981000,2.9997538286604285E-8
1982000,2.9788619875781147E-8
1983000,2.958123992652429E-8
1984000,2.937538876061352E-8
1985000,2.917105675882993E-8
1986000,2.896823435989152E-8
1987000,2.8766912059385997E-8
1988000,2.8567080408705903E-8
1989000,2.8368730013982308E-8
1990000,2.8171851535019227E-8
1991000,2.7976435684227936E-8
1992000,2.7782473225560862E-8
1993000,2.7589954973446248E-8
1994000,2.7398871791721598E-8
1995000,2.72092145925693E-8
1996000,2.7020974335448773E-8
1997000,2.6834142026032697E-8
1998000,2.6648708715139914E-8
1999000,2.646466549767024E-8
2000000,2.6282003511538305E-8
